"lipid","type","logFC","logCPM","LR","PValue","FDR","I1-1","I1-2","I1-3","I1-4","S1-1","S1-2","S1-3","S1-4","blank","mean1","mean2"
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester","CE",0.239427180977543,8.03644917206245,0.705029918497076,0.401098712593229,0.944095554641609,109074.309642743,103562.366600001,111913.328376864,77752.2251434358,66866.0642089976,65757.8451156577,103700.807876612,60130.7844162052,23966.0416641265,100575.557440761,74113.8754043681
"Cholesteryl nitrolinoleate","CE",-0.072998261721765,9.64898554943437,0.0656114431906545,0.797837093952314,0.999412099756005,276205.197753822,253048.59765626,286790.817810136,232377.616027875,234290.036254936,229420.53613287,270194.636840885,219864.55596925,146665.450256279,262105.557312023,238442.441299485
"cis-5-Tetradecenoylcarnitine","AC",-0.6217423528414,9.60229116099346,4.72369687197533,0.0297497177566386,0.327858739177204,70716.584869372,191632.892623862,179145.093345644,199502.093505851,245489.217407302,225138.536064098,200011.994018544,200917.215026882,418561.26757822,160249.166086182,217889.240629206
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine","AC",-0.619890663964865,9.98005869517368,4.69590055001845,0.0302346509169486,0.327858739177204,91474.7262573299,264266.897552488,233372.855510686,287670.180767061,314381.961486801,306045.881130182,265349.699634606,308666.700866724,456865.49072263,219196.165021891,298611.060779578
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester","CE",0.092004267599698,8.51019448405479,0.104211954278469,0.746832501718169,0.999412099756005,135908.710479719,129529.709259027,148110.309417593,102907.787551877,100804.246734625,96466.6466674781,132020.428802513,89439.9660034141,54795.944000235,129114.129177054,104682.822052008
"Hexacosanoyl carnitine","AC",-1.04883818573464,9.92761708671147,13.2580421747371,0.000271412963440391,0.0247702218158727,128993.389221124,333341.9037169,148547.650421109,154519.691253677,751935.193550273,307888.419792326,196275.213775625,152249.23063659,296759.122512908,191350.658653202,352087.014438703
"lanosteryl oleate, 20:2 Campesteryl ester","CE",0.0228927039907013,9.89681125216586,0.0064534845387243,0.935971949238145,0.999412099756005,356489.664123338,328370.283325241,333578.4011229,283233.601257145,265241.319030897,264259.659301779,353081.708129776,236231.29620353,148572.290710412,325417.987457156,279703.495666496
"lanosteryl palmitoleate, 18:2 Campesteryl ester","CE",0.0390750290392052,8.14406997582456,0.0187995403687182,0.89094272911319,0.999412099756005,116351.508598313,97336.5071334912,97512.6467819301,81137.506011952,83859.545623759,73786.3249740749,120016.029113791,58247.2641906838,39774.6626052828,98084.5421314216,83977.2909755772
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine","AC",-0.557670063548614,13.8349791926001,3.80619346062849,0.051063373286876,0.415444944622029,1043085.87060934,4165210.57363529,3947159.48024725,4727028.595703,4501895.43554634,4533908.74706969,4397196.8564449,4720057.5761718,5121042.6113287,3470621.13004872,4538264.65380818
"Lyso_C17 sphingosine-1-phosphocholine","SM",-0.0214613088524598,5.50171377990942,0.00566669926183749,0.939993937581293,0.999412099756005,12929.1807937666,10938.0008506727,16257.0012588506,19244.681388859,11204.6407508863,10232.9808502199,10317.9806518526,19965.4613342285,8058.6805572532,14842.2160730372,12930.2658967968
"Lyso_PC(10:0)","PC",0.00905520075560583,5.36322871565351,0.0010087150392053,0.974663226962216,0.999412099756005,11826.1007232693,14347.840957638,12888.7610168523,13887.1811027465,10316.5606956484,11268.3008270208,11510.1408004736,12889.6409149131,9310.1606979347,13237.4709501265,11496.160809514
"Lyso_PC(11:0)","PC",0.0175581303919586,5.32250802987365,0.00379239625164018,0.950895365545325,0.999412099756005,10284.2207717846,11373.8407402053,16118.5612983787,14414.7411308302,10818.9207992535,10325.7006988513,10383.2206382731,12722.8610382083,9376.7806625367,13047.8409852997,11062.6757936466
"Lyso_PC(12:0)","PC",0.0128141875567817,5.59917412995663,0.00202033560136883,0.96414864265735,0.999412099756005,13460.7210388133,14653.96125031,14751.5211296041,19970.4614562983,11866.2007598877,12813.1208419772,10979.0207137984,18655.7612228374,9564.7206497145,15709.1662187564,13578.5258846252
"Lyso_PC(13:0)","PC",0.107127942789929,5.165893584255,0.141128647719825,0.707161551909509,0.999412099756005,10846.8808212196,9615.260704045,16913.4415359608,11742.360908501,8824.220603945,8589.300533299,9762.500686638,11311.0606384215,8489.6005630467,12279.4859924316,9621.77061557588
"Lyso_PC(14:0)","PC",0.225001697082615,5.60148402735227,0.62226315197131,0.430207525833626,0.965318716102642,13302.7809638977,11453.1007957435,19055.1409950325,24292.081878664,11995.6408538874,11217.5607986458,10703.8408699088,16659.0811157198,9484.7806816044,17025.7761583344,12644.0309095405
"Lyso_PC(14:1)","PC",0.151903624819163,5.65518991604859,0.283788474302668,0.59422879965648,0.999412099756005,12163.840713499,12064.4009246832,22680.5016746527,23148.5419883655,12363.6210479739,10551.6208343489,11521.7808914117,19425.4613494875,9743.1607055686,17514.3213253001,13465.6210308055
"Lyso_PC(15:0)","PC",0.383447055917504,5.7448344187057,1.80389057646425,0.179242853904161,0.714791032137849,16457.0410537688,14178.2809600846,19035.6610832149,29189.9415969626,10314.7207946754,8604.4406890852,9025.520732884,24254.5014800642,9536.7005615213,19715.2311735077,13049.7959241772
"Lyso_PC(15:1)","PC",0.297412678071303,5.9129482359437,1.08658604581365,0.297228870487846,0.87074680845461,16855.0414657575,13365.3208236744,25050.3014526419,31413.6618995913,13856.7611312897,10806.6408157411,9965.8606529222,25597.862304689,11729.8608093218,21671.0814104163,15056.7812261605
"Lyso_PC(16:0)","PC",0.819646219263289,8.43645317836174,8.16333539642665,0.00427456876514357,0.130592437579998,136643.831161506,72705.00471499,243136.673156709,197159.777450592,78367.6262359114,46596.102668798,20064.801193238,152230.346450759,13538.5410079926,162411.321620949,74314.7191371766
"Lyso_PC(16:1)","PC",0.770800950418826,9.45715662835717,7.23074443422047,0.0071665483720698,0.165051121738285,289544.783332876,145640.588989267,482368.859389724,387882.024535562,161611.371391249,98390.9266281203,42994.423286437,314713.260971101,24781.4017334042,326359.064061857,154427.495569227
"Lyso_PC(17:0)","PC",0.616908416458665,6.71943981793061,4.64955914222139,0.0310615238325954,0.327858739177204,41919.2027206504,24471.9415969867,58451.42330929,55521.1437835773,24662.5218505869,17825.4613037083,10339.7006874094,44378.3434639081,9139.660629275,45090.9278526261,24301.5068264032
"Lyso_PC(17:1)","PC",0.783933731407705,8.49152789596326,7.47584158707286,0.00625323289125328,0.148588724415971,148925.451675377,79056.385856599,251346.83898876,193541.016906791,88998.465568584,49880.823776186,21328.361450189,154987.933547983,12021.180862431,168217.423356882,78798.8960857355
"Lyso_PC(17:2)","PC",0.809591795247394,8.53342422728857,7.96689462308495,0.00476405991354675,0.134562220576971,154064.407409589,80157.005966165,269310.713760342,196575.495574934,87994.6466369113,53026.782959061,20335.701576224,159148.687026938,12416.7408905017,175026.905677757,80126.4545497836
"Lyso_PC(18:0)","PC",0.905521333985007,8.7275140075383,9.93515938486598,0.00162151394357506,0.0653786220552549,182212.407714818,102960.128936798,333791.656246226,212666.929276023,101721.125789595,61702.6651077066,27689.8622436631,163936.83566289,9326.600639342,207907.780543466,88762.6222009637
"Lyso_PC(18:1)","PC",0.914261192638516,8.75956681931925,10.1247749211725,0.00146289521825757,0.0644104159332817,175449.971435543,100616.466926499,356517.702507015,219805.019530693,100875.967849758,63210.083740241,26950.942272177,169055.269638109,12170.3808364899,213097.290099937,90023.0658750712
"Lyso_PC(18:2)","PC",0.971198683175315,8.75734209871064,11.4015141816853,0.000733842678126036,0.0406874995983213,186421.318252595,102564.048431395,369745.181411295,210406.035194381,100679.205551183,61034.2061310084,24053.9415931632,164988.130599976,10364.260742188,217284.145822416,87688.8709688326
"Lyso_PC(18:3)","PC",0.926287328587857,8.32823021126648,10.3881010498335,0.00126829994947976,0.0593326570115999,125503.989707869,70039.9635466643,289587.543975781,155169.311798016,74000.8664246135,41366.202865618,19881.481193551,129483.768196152,10049.2006835987,160075.202257083,66183.0796699836
"Lyso_PC(18:4)","PC",0.983758003010485,7.20095296021196,11.690589421833,0.000628169964244912,0.0391821015197764,43785.9431152827,31659.7221908867,159568.053466715,65874.3641472595,31976.302417781,20244.6416015587,12395.6608810334,53199.504028322,7176.6605224602,75222.020730036,29454.0272321738
"Lyso_PC(19:0)","PC",0.881412714608302,8.16791518111401,9.42058555393305,0.0021456299544396,0.0764763819475258,145112.451339787,76504.384155175,190038.332481421,139205.066116378,73134.1448669126,51908.064773527,25622.541961666,93761.708961447,9955.540679933,137715.05852319,61106.6151408881
"Lyso_PC(19:1)","PC",1.01643097214288,8.67748901125156,12.4666694582957,0.000414278092493833,0.0319238611071718,182192.634666448,103703.228202784,328909.655246697,207588.268745409,99410.1860886159,65929.1439438092,28523.241622924,133082.526901283,11301.400787358,205598.446715334,81736.274639158
"Lyso_PC(19:2)","PC",1.04925082356574,8.72556049456398,13.2675768462141,0.000270036020253844,0.0247702218158727,190118.916061373,103137.005142199,360108.320998606,209068.377441433,99437.02684025,67707.205444392,28006.9622955354,137424.0299378,11708.5408248941,215608.154910903,83143.8061294943
"Lyso_PC(19:3)","PC",1.07677353085222,8.69564122926833,13.9571271667774,0.000187027249398334,0.0208146937208265,180386.472671495,101005.367492576,366199.503402197,204717.275726803,97893.0273132208,63633.2233047695,28002.24199295,132161.368774375,11661.7806854302,213077.154823268,80422.4653463288
"Lyso_PC(2:0)","PC",-0.046841613248219,6.10095902229097,0.0270009849978123,0.869479423366242,0.999412099756005,20990.121200557,19991.201232914,13624.3611068693,25352.781402589,18215.441436764,17817.761299131,17862.1015701389,19959.021301271,22234.1613998319,19989.6162357323,18463.5814018262
"Lyso_PC(20:0)","PC",0.532210901168874,7.55998859118403,3.46778062154135,0.0625752153703455,0.462801350790759,73335.3255347676,43611.4836655452,137439.028549131,74047.7836073762,60115.5030441568,39756.7418327721,39569.7423705629,46989.0240554946,15752.7207260136,82108.405339205,46607.7528257466
"Lyso_PC(20:1)","PC",0.891353285371399,6.715697644912,9.62855032697735,0.00191575760316123,0.071697228298309,22464.981544501,19284.60139466,124096.370544411,43267.1240844539,27097.6420364399,16718.1813812175,11289.0809021036,31615.1625403558,9769.2807006846,52278.2693920065,21680.0167150292
"Lyso_PC(20:2)","PC",1.00339692330608,6.71802139158501,12.1515146158454,0.000490480163971243,0.0319238611071718,23799.2616043139,23423.2613296549,125365.729751664,43556.5423736846,25188.0016479381,15369.4611320533,12670.1209945744,30260.881347676,8062.6005020195,54036.1987648294,20872.1162805605
"Lyso_PC(20:3)","PC",1.0039673324488,6.62553698590588,12.1647382805563,0.000487014983239333,0.0319238611071718,22447.6413803099,21189.801624298,114438.887496914,43426.5429076448,23547.9417228657,13989.8209610025,12627.8010559016,28190.7620277483,7665.7404747004,50375.7183522917,19589.0814418795
"Lyso_PC(20:4)","PC",0.896968280961624,6.48557424893685,9.74765348543587,0.00179551763101151,0.0689202536826725,19499.941665646,18736.1812667783,98742.3672257012,38652.7432555846,23145.2217483603,14016.2410125794,11473.4207840019,25171.6014480557,9104.0605773906,43907.8083534275,18451.6212482493
"Lyso_PC(20:5)","PC",0.797864154196013,6.3378666337999,7.73749852460878,0.00540856735054087,0.137230937690842,19744.821334834,17537.9812278786,82645.6473847343,34378.8223991258,19877.6014480544,13201.8810463032,11297.3406639139,25469.602157587,7544.1805114705,38576.8180866432,17461.6063289646
"Lyso_PC(21:0)","PC",0.231002684655613,8.55748575422818,0.656369134106626,0.417844709522433,0.963347395668382,196460.151989036,98528.8492126786,141230.311798129,136076.065147401,123158.189956617,103882.345382643,100144.148975394,92116.5457306207,35241.2634124484,143073.844536811,104825.307511319
"Lyso_PC(21:4)","PC",0.31053807220826,8.5574939249845,1.18514256217077,0.276311553284301,0.842440723557228,170961.337226822,93745.8069381456,190708.092499259,139451.567932133,128137.04658508,102716.008232165,100026.484554321,76472.9453163073,37076.3625488875,148716.70114909,101838.121171968
"Lyso_PC(22:0)","PC",0.431623340858489,7.01888543575565,2.28499630599117,0.130630452874068,0.62080567603962,46376.8830031837,32489.1825752234,88135.2845496615,49842.6433334627,32006.9419326942,25405.4815215682,24806.5214767857,48726.2429580203,12101.2610435455,54210.9983653828,32736.2969722671
"Lyso_PC(22:1)","PC",0.550402290811588,6.99841734089714,3.70706216058625,0.0541826793812715,0.429666083011383,49706.223533621,33087.6629448195,84114.1056365195,53351.8031386865,32427.2622031984,24887.4016112972,24286.801727345,42291.503376016,11111.2607421834,55064.9488134116,30973.2422294642
"Lyso_PC(22:2)","PC",0.429886904724935,7.22158206831364,2.26680995295773,0.13217171458377,0.626142584594632,63982.6620979309,38660.0227889515,85025.4278260112,58620.9434661887,38159.5419997649,33802.0029068032,35275.6414833582,45629.263576429,13433.0607643215,61572.2640447706,38216.6124915888
"Lyso_PC(22:4)","PC",0.11115214333331,8.6399856118916,0.152092674753476,0.696543491502401,0.999412099756005,192567.415710506,101770.76663976,138791.051712078,143883.251808217,132736.790782976,113257.305778557,119068.528518722,97895.6095123273,41355.5432014086,144253.12146764,115739.558648146
"Lyso_PC(22:5)","PC",0.13694988710349,8.58577791728615,0.230854716231988,0.630890792283039,0.999412099756005,192289.694786021,98112.3848038178,131884.167495775,139510.307079312,134618.390506743,102689.168121311,109000.730972333,95879.0079574295,37764.2830047114,140449.138541231,110546.824389454
"Lyso_PC(22:6)","PC",0.126601093765799,8.54185405367186,0.197293404182503,0.656914459444858,0.999412099756005,183662.810432934,94735.4063110892,133523.068588216,131968.047119138,127059.966194153,101770.847579951,102711.727245276,97362.2238463893,37989.8032035953,135972.333112844,107226.191216442
"Lyso_PC(24:0)","PC",0.795873382828198,6.97836986099574,7.7007066525257,0.00551992107179022,0.137722030741166,22870.4015998734,71263.484371186,32888.762100225,83669.106925975,16756.3011665282,15358.8211441,16109.4412460316,59848.0049896018,9413.4807510417,52672.9387493148,27018.1421365654
"Lyso_PC(24:1)","PC",0.820615339567474,6.99598133060776,8.18058624774494,0.00423410740754652,0.130592437579998,23761.3622283898,72076.925338682,30548.2423477345,86384.405029251,16974.541107173,17052.4611129743,14987.6810531607,58659.8843040957,10616.4406814542,53192.7337360143,26918.6418943509
"Lyso_PC(3:0)","PC",-0.22307430355916,5.69352288129225,0.611667859910199,0.434160521662585,0.965318716102642,15618.7412185684,11465.3408584547,8126.4004898059,22444.3018722572,13107.2409896867,12015.0809745775,12479.700744626,22656.4216575629,13710.360908508,14413.6961097716,15064.6110916133
"Lyso_PC(3:1)","PC",-0.357636272353181,5.60285625143855,1.56963324300182,0.210260283706367,0.756633761318344,15409.8612365756,10057.3607559206,8053.4205093388,18105.6212539654,14310.4808731123,14272.2209854181,12435.5809555074,17895.7210693378,13584.8010788,12906.5659389501,14728.5009708439
"Lyso_PC(4:0)","PC",-0.211326911581438,5.58695915457333,0.548970310746299,0.458738730052994,0.982868515573232,18996.781440733,12834.820953363,9187.9006500155,13889.721038818,13641.700996403,12699.240859982,17108.8411026,13088.7608795119,13693.54102325,13727.3060207324,14134.6359596242
"Lyso_PC(5:0)","PC",-0.950808056943004,6.79650530868159,10.932813882443,0.000944758961515524,0.0475031616729995,31983.382308972,18402.861343403,14921.200881946,33952.281784072,29984.502517705,25809.182006828,21286.081329341,88270.04402168,16144.161041263,24814.9315795983,41337.4524688885
"Lyso_PC(6:0)","PC",-0.19736362223675,5.34421644658825,0.47878522469216,0.488973075735163,0.999412099756005,12620.2408905065,9466.5606308006,8934.560596467,15025.6209831225,11181.4808540383,10384.6208038363,9416.520614621,15368.861206047,11832.9808731036,11511.7457752241,11587.8708696356
"Lyso_PC(7:0)","PC",-0.424605204281393,5.89353527889943,2.2105893445262,0.137066299560112,0.63921573346258,19462.641151429,15789.7810058629,9566.0405845662,17111.2215766943,13842.0609512361,21560.3015289323,19450.9210166921,19254.2813034038,16883.521503447,15482.4210796381,18526.8912000661
"Lyso_PC(8:0)","PC",0.122891077586341,5.43345188177591,0.185740597409334,0.666485581036385,0.999412099756005,19516.2215919406,11097.3007736232,10263.6006736791,16979.3613052342,10552.6608123815,9599.8206710864,13760.5211029022,13182.8209609902,9021.4005889898,14464.1210861193,11773.9558868401
"Lyso_PC(9:0)","PC",-0.158602015009006,5.3937839718986,0.309298739816523,0.57811082569741,0.999412099756005,14164.0008087218,10683.4408035346,11941.6609535131,13822.5409698411,12084.0407829254,11545.7607688885,11857.8208084121,13633.101112372,10321.26074219,12652.9108839027,12280.1808681495
"Lyso_PE(12:0)","PE",-0.0430727064771535,6.5113752258534,0.0228346377744089,0.879887885377172,0.999412099756005,24378.581741329,27569.841979977,27569.681900018,28367.801742549,23649.881744387,25995.641723649,22840.741607671,24321.641830443,31583.062210084,26971.4768409683,24201.9767265375
"Lyso_PE(13:0)","PE",-0.146303331905408,5.63181937985857,0.263246286167373,0.607898633170131,0.999412099756005,14258.320999143,12351.040847775,15655.90116882,16707.041213986,13086.040908809,13642.5409469572,14313.7009200985,15629.461105346,13858.8608703612,14743.076057431,14167.9359703027
"Lyso_PE(14:0)","PE",0.0193793181783609,6.35778348633893,0.00462244826667302,0.945794717734501,0.999412099756005,21661.321533205,26717.321807863,32089.902481042,27160.5618820253,20237.101562497,20834.401397707,22377.581359863,27705.921859739,18393.121490488,26907.2769260338,22788.7515449515
"Lyso_PE(14:1)","PE",0.253211855008017,6.69162823031201,0.788225978836635,0.374637090124954,0.922698486378689,21211.48143005,49238.082870458,28480.041870113,41673.163848946,22341.541748051,22743.961486824,22225.521560659,37268.482650749,23218.86172485,35150.6925048917,26144.8768615707
"Lyso_PE(15:0)","PE",0.121045963615254,5.96944313902587,0.18025813169146,0.671151500054132,0.999412099756005,14896.1412887621,19247.901451108,17200.0214233347,30283.8424682655,15060.521110538,13026.6208877535,14813.760955812,23798.4214401235,13988.4810180708,20406.9766578676,16674.8310985568
"Lyso_PE(15:1)","PE",0.797882150673811,6.79684057971068,7.73870840878226,0.00540494468044574,0.137230937690842,15571.7611083926,79955.8461913302,16987.261245729,65414.265060455,14994.5609741179,14623.561042786,15659.881164554,48004.3041152804,13835.540962222,44482.2834014767,23320.5768241846
"Lyso_PE(16:0)","PE",-0.0571615896645325,5.84285818121932,0.0402040095270877,0.84108222656087,0.999412099756005,17894.221221926,15917.521102904,16949.941192632,19038.321304318,14495.44104766,13970.0211257952,16211.161087035,18568.201217651,16606.461212162,17450.001205445,15811.2061195353
"Lyso_PE(16:1)","PE",0.0246105703708236,5.91457622416847,0.00745326766377374,0.931202255080685,0.999412099756005,18552.561233525,16459.241149899,23240.9614143317,18862.70130921,15233.401092534,16163.361068721,16749.5812911928,16817.5211639352,17238.561279297,19278.8662767414,16240.9661540957
"Lyso_PE(17:0)","PE",0.00394722582783276,5.75195769106,0.000191713991760878,0.988952777785873,0.999412099756005,13918.420986175,14742.401062011,19303.7016983038,19819.5011901845,13047.8009681709,14531.8009948736,14220.400962835,16758.9213256806,14827.9411010765,16946.0062341686,14639.73106289
"Lyso_PE(17:1)","PE",-0.0898902520873956,5.6149989270162,0.0993989367692052,0.752552129084519,0.999412099756005,13867.281097413,13234.1009826577,14908.181121826,16188.2612457342,14058.1809196523,14542.541000369,11486.8608703597,13670.5208206205,15289.3410148668,14549.4561119077,13439.5259027504
"Lyso_PE(17:2)","PE",-0.0342815334208213,6.28759849142669,0.0144642129191652,0.904271441554146,0.999412099756005,30480.381835934,23552.601684573,21523.821533203,22402.861465445,21584.901565551,20859.021514886,26960.862106323,18739.60147095,20232.101585386,24489.9166297887,22036.0966644275
"Lyso_PE(18:0)","PE",-0.0469073459492176,6.0650317325503,0.0270771759364834,0.869297056439747,0.999412099756005,21016.741546629,18318.861228943,22038.98135375,21864.301651003,17560.321258542,17041.541275014,18498.961250305,21210.861465455,18104.881248476,20809.7214450812,18577.921312329
"Lyso_PE(18:1)","PE",-0.079090833104474,5.47015597329049,0.0769479914547091,0.781476812957322,0.999412099756005,14300.2810211101,13044.6808929447,14016.481056202,13324.0009307907,12085.8806686345,13118.520935059,12430.4609603846,12413.0809593157,11753.9808349653,13671.3609752619,12511.9858808484
"Lyso_PE(18:2)","PE",-0.146758106449164,5.41488061677483,0.264844136656393,0.606811529493009,0.999412099756005,12972.0208435134,11580.820716864,14337.5010871851,11591.4408302195,10867.4808044436,12220.9609069832,12763.7409133935,12187.3807640078,13281.320983882,12620.4458694455,12009.890847207
"Lyso_PE(18:3)","PE",-0.168489302053696,5.48651396006829,0.349053172110985,0.554649596304676,0.999412099756005,13786.240989677,11750.8408012322,13954.7010269143,12857.440979002,11716.440765376,13459.8009033182,12350.940834048,13189.3409118658,13881.6010055583,13087.3059492064,12679.130853652
"Lyso_PE(18:4)","PE",0.357723763294474,6.26917286005574,1.57093782744801,0.210070870697716,0.756633761318344,21104.561401362,19114.901321408,41426.942840583,29040.462249747,17536.321311956,19541.121307372,18376.601257321,17557.361267092,22926.041687008,27671.716953275,18252.8512859352
"Lyso_PE(19:0)","PE",-0.170110064507294,5.56449616270049,0.355824965469253,0.550834135782857,0.999412099756005,18604.9013977121,12488.4209289477,13351.9609451229,12108.0407867387,12671.6608467118,13074.3806991567,16899.1611328195,12666.3009414646,12959.5808792043,14138.3310146304,13827.8759050382
"Lyso_PE(19:1)","PE",-0.137538487185756,5.26978709438922,0.23260039116326,0.629602345437147,0.999412099756005,8345.5806427011,12597.9609298652,11369.2208290074,13227.0408592171,10376.1606941203,10281.6007156366,8922.4606056212,14057.9011535748,10585.5208358736,11384.9508151977,10909.5307922382
"Lyso_PE(20:0)","PE",-0.082123785614262,5.3086681268773,0.0829510721587354,0.773337340384679,0.999412099756005,12752.8809623668,12049.2407684368,12394.1408844038,10917.2408065747,10723.540863039,11601.3008155815,11947.3605651869,9953.5005989052,11715.800804132,12028.3758554455,11056.4257106781
"Lyso_PE(20:1)","PE",-0.187552858761399,5.15260268481723,0.432347685466617,0.510839217598947,0.999412099756005,9950.0207901014,10684.6007957408,11342.7608184748,10022.660778044,9613.7807617245,10051.7406845073,9881.4006843532,11657.1209030158,9798.1005859363,10500.0107955902,10301.0107584002
"Lyso_PE(20:2)","PE",-0.261501440657564,6.42073495001836,0.840547984826117,0.359240093920858,0.919286189059015,23607.521789547,26703.662246708,24769.94151305,25384.962005619,24178.361709605,29129.122299197,24791.241760248,26798.461563112,19126.141433715,25116.521888731,26224.2968330405
"Lyso_PE(20:3)","PE",-0.15523058595023,5.78623166958171,0.296367743253427,0.586168531168959,0.999412099756005,17118.2612724258,17031.261329652,19118.801300059,14009.6209297184,15653.761100762,18208.741256721,14496.8810577408,15625.0210494906,14262.9610595661,16819.4862079638,15996.1011161786
"Lyso_PE(20:4)","PE",-0.31950818550253,7.00723339772986,1.25414042143098,0.2627631501528,0.822921413763058,48181.1638717538,33570.222839351,27741.882446292,26979.361541754,25429.76179505,55911.663360619,31987.982025141,33663.721954346,47677.562423724,34118.1576747877,36748.282283789
"Lyso_PE(20:5)","PE",-0.0904572436779734,5.77680515971281,0.100669620809924,0.751027537935699,0.999412099756005,18881.941543573,13992.2610168435,21021.041778562,14768.101020804,14776.9409484855,15980.361053467,15182.0811233514,16005.18109893,14708.4010391203,17165.8363399456,15486.1410560585
"Lyso_PE(21:0)","PE",-0.0884927837827072,5.03016694920051,0.0962934465929521,0.756323817774868,0.999412099756005,10624.800922397,8683.940586091,10154.800735478,10678.3407669019,8827.060649864,9472.8607711748,9606.5606269799,9233.0406188933,8537.8206367468,10035.470752717,9284.880666728
"Lyso_PE(22:0)","PE",-0.157273813994126,5.06013480466961,0.304054296243407,0.581351834168677,0.999412099756005,9979.6007766658,8992.6006317206,9936.8606491098,10456.2607765197,9119.7406997624,8493.2005653322,10697.8606224071,10017.6807365387,9511.8206634533,9841.33070850397,9582.1206560101
"Lyso_PE(22:1)","PE",-0.136190436816869,5.07277349591106,0.2280257902774,0.632991554686452,0.999412099756005,10153.1605834979,8247.5206031834,10182.8606605534,11026.4806175235,8682.6405906675,9698.7805938719,10122.0607147261,9458.5606803881,10210.600734718,9902.50561618955,9490.5106449134
"Lyso_PE(22:2)","PE",-0.116252257771496,5.14598879083075,0.166182800918762,0.683526797349732,0.999412099756005,9944.4206542922,9571.5805740376,14239.600982669,10432.900802615,10181.2806281984,10147.5807533326,10286.7806930578,10206.5806961139,8884.9606094372,11047.1257534035,10205.5556926757
"Lyso_PE(22:4)","PE",-0.104325768756511,5.24950259043451,0.13384850398738,0.714474680980274,0.999412099756005,10791.6808548041,9948.6606750472,12825.9408874544,12514.2409820483,10670.300819401,11364.020782471,10895.7809181225,10061.9207382268,10703.7808875983,11520.1308498385,10748.0058145553
"Lyso_PE(22:5)","PE",0.0620027541706267,5.73992625098107,0.0473020561207704,0.827826219841328,0.999412099756005,23293.9412956154,11441.7408828698,26086.2220535278,14051.220909117,15730.1610450709,15921.4012412982,17897.6210098235,10750.8607177764,10841.7208328204,18718.2812852825,15075.0110034922
"Lyso_PE(22:6)","PE",-0.000300256965990978,5.39108593927431,1.1090462521679e-06,0.999159737831632,0.999555205795537,14969.101150516,12695.8808975253,12749.520973213,11978.2608261171,12009.5007858243,10510.9008560155,11655.4408721926,11244.8607788162,12321.9608688372,13098.1909618429,11355.1758232122
"Lyso_PE(24:0)","PE",0.0351620447678511,5.22477652873386,0.015207670497432,0.901854191689642,0.999412099756005,10730.6807403566,12756.7609634397,13606.5810394262,11583.4208145089,9650.3607635517,10043.780670163,10203.9207382216,11087.9807434062,9162.8806915283,12169.3608894328,10246.5107288356
"Lyso_PE(24:1)","PE",-0.0362689988407726,4.92259379636425,0.0161745896383358,0.898798440962292,0.999412099756005,9658.9807014461,6831.5604820254,10007.7207107527,9933.9206619264,8115.6206016571,8528.4406738356,6891.180511477,8534.8206024195,10348.2606811561,9108.04563903765,8017.5155973473
"Lyso_PE(24:6)","PE",-0.24440003190079,5.16155648267928,0.733777935112926,0.391661346932993,0.941118838456967,9675.5007514985,9748.7207298262,9418.0006408658,11236.3408393853,9216.0206108052,9948.9808044384,9560.9207878106,12653.1207733233,10899.2407608025,10019.640740394,10344.7607440944
"Lyso_PG(12:0)","PG",-0.240596496313056,5.99187500012356,0.711542180227383,0.398932320369623,0.942335062118768,20283.861358636,14834.82104493,21998.5016021742,16626.321166985,20872.601425172,18178.841217042,18717.061401367,16630.681213379,19151.2613906909,18435.8762931813,18599.79631424
"Lyso_PG(13:0)","PG",-0.0829886294921757,6.18568476692172,0.0847491007151007,0.770961847779687,0.999412099756005,20738.2611389153,21460.321395872,24051.9417037929,21007.041366574,20307.961303716,19930.541763301,21189.161506649,18679.7414321916,23093.621383673,21814.3914012886,20026.8515014644
"Lyso_PG(14:0)","PG",0.0723096530175848,6.40241260602468,0.0643498903445447,0.799748347936366,0.999412099756005,27934.521842952,23448.241912852,30430.962219236,28739.24188232,21507.041404731,22602.341613774,22629.061538697,23971.40167237,22122.0015564,27638.24196434,22677.461557393
"Lyso_PG(14:1)","PG",0.274880644876124,10.0916966950569,0.929050008077866,0.335109901604741,0.902265328601255,511139.76580811,241352.515685993,436571.230224603,435440.55114746,188321.79284664,281845.996703601,266587.87835693,403419.624084408,171048.45312487,406126.015716542,285043.822997895
"Lyso_PG(15:0)","PG",0.102761422243868,6.84340389241335,0.129958058319424,0.718475529436686,0.999412099756005,33414.622436523,31570.442703242,34276.941909785,32644.922378534,23310.501510619,24810.941955569,26841.421951289,31146.76194762,55384.044921927,32976.732357021,26527.4068412742
"Lyso_PG(15:1)","PG",0.0671170821536368,8.18949291031621,0.0554580830994382,0.813824249274476,0.999412099756005,45327.803634624,73950.446853675,89464.66650393,81145.125350954,37351.242370599,41266.603073164,59639.843872122,98523.808166439,195637.047988906,72472.0105857958,59195.374370581
